Country,Year,PrevalenceHIV,Income,geo,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,population
Monaco,1997,NA,45690,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,31300
Monaco,1998,NA,47144,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,31500
Monaco,1999,NA,48523,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,31800
Monaco,2000,NA,50200,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,32100
Monaco,2001,NA,50855,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,32400
Monaco,2002,NA,51060,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,32600
Monaco,2003,NA,51275,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,32900
Monaco,2004,NA,52196,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,33300
Monaco,2005,NA,52761,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,33800
Monaco,2006,NA,54636,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,34400
Monaco,2007,NA,60930,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,35100
Monaco,2008,NA,59857,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,35900
Monaco,2009,NA,53735,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,36500
Monaco,2010,NA,54146,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,37100
Monaco,2011,NA,58081,mco,europe,europe_west,europe_central_asia,others,43.73333,7.41667,1993-05-28T00:00:00Z,Europe & Central Asia,High income,37500
Mongolia,1990,0.06,5122,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2180000
Mongolia,1991,0.06,4606,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2220000
Mongolia,1992,0.06,4132,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2240000
Mongolia,1993,0.06,3966,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2260000
Mongolia,1994,0.06,4020,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2280000
Mongolia,1995,0.06,4244,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2300000
Mongolia,1996,0.06,4304,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2320000
Mongolia,1997,0.06,4435,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2340000
Mongolia,1998,0.06,4544,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2360000
Mongolia,1999,0.06,4643,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2380000
Mongolia,2000,0.06,4655,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2400000
Mongolia,2001,0.06,4748,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2420000
Mongolia,2002,0.06,4925,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2440000
Mongolia,2003,0.06,5216,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2470000
Mongolia,2004,0.06,5706,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2500000
Mongolia,2005,0.06,6047,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2530000
Mongolia,2006,0.06,6480,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2560000
Mongolia,2007,0.06,7046,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2590000
Mongolia,2008,0.06,7563,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2630000
Mongolia,2009,0.06,7357,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2670000
Mongolia,2010,0.06,7708,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2710000
Mongolia,2011,0.06,8905,mng,asia,east_asia_pacific,east_asia_pacific,g77,46,105,1961-10-27T00:00:00Z,East Asia & Pacific,Lower middle income,2760000
Montenegro,1990,NA,16136,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,615000
Montenegro,1991,NA,14269,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,616000
Montenegro,1992,NA,10808,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,617000
Montenegro,1993,NA,6780,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,619000
Montenegro,1994,NA,6788,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,620000
Montenegro,1995,NA,7635,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,620000
Montenegro,1996,NA,9559,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,620000
Montenegro,1997,NA,9978,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,618000
Montenegro,1998,NA,10482,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,616000
Montenegro,1999,NA,9506,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,615000
Montenegro,2000,NA,9803,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,614000
Montenegro,2001,NA,9871,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,613000
Montenegro,2002,NA,10019,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,613000
Montenegro,2003,NA,10228,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,614000
Montenegro,2004,NA,10659,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,615000
Montenegro,2005,NA,11090,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,616000
Montenegro,2006,NA,12025,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,618000
Montenegro,2007,NA,13288,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,619000
Montenegro,2008,NA,14183,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,621000
Montenegro,2009,NA,13352,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,623000
Montenegro,2010,NA,13656,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,624000
Montenegro,2011,NA,14082,mne,europe,europe_east,europe_central_asia,others,42.75,19.25,2006-06-28T00:00:00Z,Europe & Central Asia,Upper middle income,625000
Morocco,1990,0.06,3901,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,24900000
Morocco,1991,0.06,4119,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,25300000
Morocco,1992,0.06,3930,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,25800000
Morocco,1993,0.06,3825,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,26200000
Morocco,1994,0.06,4197,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,26700000
Morocco,1995,0.06,3870,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,27100000
Morocco,1996,0.1,4325,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,27500000
Morocco,1997,0.1,4177,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,27800000
Morocco,1998,0.1,4448,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,28200000
Morocco,1999,0.1,4414,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,28500000
Morocco,2000,0.1,4430,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,28800000
Morocco,2001,0.1,4710,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,29200000
Morocco,2002,0.1,4815,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,29500000
Morocco,2003,0.1,5067,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,29800000
Morocco,2004,0.1,5259,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,30200000
Morocco,2005,0.1,5363,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,30500000
Morocco,2006,0.1,5725,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,30900000
Morocco,2007,0.1,5825,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,31200000
Morocco,2008,0.1,6091,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,31600000
Morocco,2009,0.1,6313,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,32000000
Morocco,2010,0.1,6466,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,32400000
Morocco,2011,0.2,6698,mar,africa,africa_north,middle_east_north_africa,g77,32,-6,1956-11-12T00:00:00Z,Middle East & North Africa,Lower middle income,32900000
Mozambique,1990,1.2,462,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,13200000
Mozambique,1991,1.6,473,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,13600000
Mozambique,1992,2.1,435,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,14100000
Mozambique,1993,2.7,455,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,14600000
Mozambique,1994,3.4,468,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,15200000
Mozambique,1995,4.1,465,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,15800000
Mozambique,1996,4.9,485,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,16200000
Mozambique,1997,5.8,520,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,16700000
Mozambique,1998,6.7,562,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,17100000
Mozambique,1999,7.7,592,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,17600000
Mozambique,2000,8.6,583,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,18100000
Mozambique,2001,9.4,634,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,18600000
Mozambique,2002,10.1,671,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,19100000
Mozambique,2003,10.6,692,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,19700000
Mozambique,2004,11,732,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,20300000
Mozambique,2005,11.2,774,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,20900000
Mozambique,2006,11.3,801,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,21500000
Mozambique,2007,11.4,835,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,22200000
Mozambique,2008,11.4,864,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,22800000
Mozambique,2009,11.3,893,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,23500000
Mozambique,2010,11.3,930,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,24200000
Mozambique,2011,11.3,974,moz,africa,africa_sub_saharan,sub_saharan_africa,g77,-18.25,35,1975-09-16T00:00:00Z,Sub-Saharan Africa,Low income,24900000
Myanmar,1990,0.2,1775,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,40600000
Myanmar,1991,0.3,1741,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,41200000
Myanmar,1992,0.4,1784,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,41700000
Myanmar,1993,0.4,1809,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,42200000
Myanmar,1994,0.5,1839,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,42700000
Myanmar,1995,0.6,1868,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,43200000
Myanmar,1996,0.6,1895,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,43800000
Myanmar,1997,0.7,1919,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,44400000
Myanmar,1998,0.7,1944,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,45000000
Myanmar,1999,0.7,1998,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,45500000
Myanmar,2000,0.8,2069,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,46100000
Myanmar,2001,0.8,2129,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,46600000
Myanmar,2002,0.7,2196,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,47100000
Myanmar,2003,0.7,2276,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,47600000
Myanmar,2004,0.7,2351,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,48100000
Myanmar,2005,0.7,2339,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,48500000
Myanmar,2006,0.7,2593,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,48800000
Myanmar,2007,0.6,2846,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,49200000
Myanmar,2008,0.6,2891,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,49500000
Myanmar,2009,0.7,2979,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,49800000
Myanmar,2010,0.7,3077,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,50200000
Myanmar,2011,0.6,3181,mmr,asia,east_asia_pacific,east_asia_pacific,g77,21,96,1948-04-19T00:00:00Z,East Asia & Pacific,Lower middle income,50600000
Namibia,1990,1.6,5717,nam,africa,africa_sub_saharan,sub_saharan_africa,g77,-22,17,1990-04-23T00:00:00Z,Sub-Saharan Africa,Upper middle income,1410000
Namibia,1991,2.2,5970,nam,africa,africa_sub_saharan,sub_saharan_africa,g77,-22,17,1990-04-23T00:00:00Z,Sub-Saharan Africa,Upper middle income,1470000
